player,team,primary_role,minutes_played,passes_total,passes_analysed,coverage_pct,gravity_hull_pct,gravity_proximity_pct,gravity_composite_pct,gravity_n,gravity_directional_m,gravity_directional_n,passes_op,lb_geom,lb_epv,lb_quality,epv_added_sum,epv_added_mean,defenders_bypassed_mean,between_lines_n,hull_penetration_n,pressure_resistance_n,lb_geom_pct,lb_epv_pct,lb_quality_pct,between_lines_pct,hull_exit_n,hull_exit_pct,hull_penetration_pct,pressure_resistance_pct,epv_penetration_mean,epv_penetration_sum,penetration_n,epv_inside_circ_mean,epv_inside_circ_sum,inside_circ_n,lb_geom_per90,lb_epv_per90,lb_quality_per90,epv_added_per90,epv_penetration_per90,epv_inside_circ_per90,penetration_per90,inside_circ_per90,between_lines_per90,successful_hull_exits_per90,successful_hull_penetrations_per90,macro_role
Gianluca Scamacca,Italy,Center Forward,248,52,43,82.6923076923077,-17.054541424486743,27.26355022164462,5.104504398578939,39,11.001108588046048,37,38.0,1.0,5.0,0.0,0.44876049999999945,0.01180948684210525,1.4210526315789473,34.0,4.0,5.0,2.631578947368421,13.157894736842104,0.0,89.47368421052632,34.0,29.411764705882355,25.0,60.0,-0.00226999999999995,-0.0045399999999999,2.0,0.004447205882352928,0.07560249999999977,17.0,0.3629032258064516,1.814516129032258,0.0,0.16285663306451592,-0.0016475806451612541,0.027436391129032175,0.7258064516129032,6.169354838709677,12.338709677419354,3.629032258064516,0.3629032258064516,FW
Paweł Dawidowicz,Poland,Center Back,183,75,62,82.66666666666667,3.594368165362546,-31.64947269676013,-14.027552265698796,49,-2.5338442555904104,56,57.0,1.0,4.0,1.0,0.12334416666666656,0.0021639327485380097,0.42105263157894735,2.0,55.0,0.0,1.7543859649122806,7.017543859649122,1.7543859649122806,3.508771929824561,2.0,50.0,10.909090909090908,,0.0032623333333332834,0.0195739999999997,6.0,0.0006868333333333,0.0006868333333333,1.0,0.4918032786885246,1.9672131147540983,0.4918032786885246,0.06066106557377044,0.009626557377049032,0.0003377868852458852,2.9508196721311477,0.4918032786885246,0.9836065573770492,0.4918032786885246,2.9508196721311477,CB
John McGinn,Scotland,Left Center Forward,228,44,39,88.63636363636364,-19.63398480405756,25.708475728272767,3.037245462107601,22,4.988099499979909,31,38.0,3.0,2.0,1.0,0.8637653768000007,0.022730667810526333,1.631578947368421,22.0,16.0,2.0,7.894736842105263,5.263157894736842,2.631578947368421,57.89473684210527,22.0,59.09090909090909,18.75,100.0,0.030082620960000018,0.15041310480000009,5.0,-0.0004906388888888665,-0.0029438333333331995,6.0,1.1842105263157894,0.7894736842105263,0.39473684210526316,0.340960017157895,0.05937359400000003,-0.0011620394736841576,1.9736842105263157,2.3684210526315788,8.68421052631579,5.13157894736842,1.1842105263157894,CAM
Heorhii Tsitaishvili,Georgia,Left Wing Back,188,67,43,64.17910447761194,-8.583035545382472,-30.818090052947408,-19.70056279916494,20,-1.1733153921833104,33,38.0,0.0,4.0,0.0,1.5506696766666659,0.040807096754385944,0.9736842105263158,1.0,37.0,0.0,0.0,10.526315789473683,0.0,2.631578947368421,1.0,0.0,21.62162162162162,,0.08615644444444441,1.0338773333333329,12.0,,,,0.0,1.9148936170212765,0.0,0.7423418664893614,0.49494127659574444,,5.744680851063829,,0.4787234042553191,0.0,3.829787234042553,FB
Attila Fiola,Hungary,Right Center Back,178,69,65,94.20289855072464,3.9714667497567566,-36.46748653258479,-16.248009891414014,46,-2.7323138991504456,45,53.0,0.0,11.0,0.0,0.361385485833332,0.006818594072327019,0.7924528301886793,0.0,53.0,2.0,0.0,20.754716981132077,0.0,0.0,0.0,,16.9811320754717,0.0,0.0036890653819443998,0.0442687845833328,12.0,,,,0.0,5.561797752808989,0.0,0.18272299845505552,0.022383093328651415,,6.067415730337078,,0.0,0.0,4.550561797752809,CB
Qazim Laçi,Albania,Center Attacking Midfield,164,52,48,92.3076923076923,-3.814671806959108,33.596135239059485,14.890731716050189,26,6.796051788910513,38,42.0,2.0,3.0,1.0,0.6477311875000002,0.015422171130952386,1.4761904761904763,26.0,16.0,3.0,4.761904761904762,7.142857142857142,2.380952380952381,61.904761904761905,26.0,50.0,6.25,66.66666666666666,0.08230872222222206,0.24692616666666617,3.0,8.31666666666887e-05,0.0006653333333335096,8.0,1.0975609756097562,1.646341463414634,0.5487804878048781,0.3554622370426831,0.1355082621951217,0.00036512195121960893,1.646341463414634,4.390243902439025,14.268292682926829,7.134146341463414,0.5487804878048781,MID
Ivan Perišić,Croatia,Left Back,142,63,47,74.60317460317461,-12.388376947807744,-16.47696574852113,-14.43267134816444,24,-1.9419164317098463,27,39.0,3.0,6.0,3.0,2.4052031603999984,0.06167187590769226,1.5897435897435896,4.0,35.0,1.0,7.6923076923076925,15.384615384615385,7.6923076923076925,10.256410256410255,4.0,50.0,8.571428571428571,0.0,0.15954903703703696,1.4359413333333326,9.0,0.00042849999999994997,0.0008569999999998999,2.0,1.9014084507042253,3.8028169014084505,1.9014084507042253,1.524424538281689,0.9101036619718306,0.0005431690140844436,5.704225352112676,1.267605633802817,2.535211267605634,1.267605633802817,1.9014084507042253,FB
Ádám Nagy,Hungary,Right Defensive Midfield,165,70,66,94.28571428571428,2.3118383541323246,12.626955411092997,7.469396882612663,50,2.5028234673381125,59,54.0,1.0,5.0,1.0,0.4840095191666663,0.008963139243827153,1.0185185185185186,19.0,35.0,0.0,1.8518518518518516,9.25925925925926,1.8518518518518516,35.18518518518518,19.0,36.84210526315789,11.428571428571429,,0.00383363888888885,0.0230018333333331,6.0,0.0022788888888888668,0.020509999999999803,9.0,0.5454545454545454,2.7272727272727275,0.5454545454545454,0.26400519227272706,0.012546454545454418,0.01118727272727262,3.2727272727272725,4.909090909090909,10.363636363636363,3.8181818181818183,2.1818181818181817,MID
Ferrán Torres García,Spain,Right Wing,148,45,39,86.66666666666667,4.127468028836951,-2.716457911823208,0.705505058506872,39,1.4783834609348,29,34.0,2.0,2.0,2.0,1.1910381754333343,0.035030534571568656,1.4705882352941178,10.0,24.0,0.0,5.88235294117647,5.88235294117647,5.88235294117647,29.411764705882355,10.0,50.0,8.333333333333332,,-0.00019175000000000003,-0.00038350000000000005,2.0,-0.0010524999999999562,-0.0031574999999998687,3.0,1.2162162162162162,1.2162162162162162,1.2162162162162162,0.724279971547298,-0.00023320945945945947,-0.0019201013513512717,1.2162162162162162,1.8243243243243243,6.081081081081082,3.040540540540541,1.2162162162162162,WIDE
David Strelec,Slovakia,Center Forward,179,40,36,90.0,3.834989963700944,36.26059628411458,20.04779312390776,32,11.686473046302735,29,29.0,0.0,1.0,0.0,0.09967083333333308,0.003436925287356313,1.1724137931034482,23.0,6.0,5.0,0.0,3.4482758620689653,0.0,79.3103448275862,23.0,17.391304347826086,0.0,80.0,0.0479926666666666,0.0479926666666666,1.0,0.0015354230769230757,0.019960499999999985,13.0,0.0,0.5027932960893855,0.0,0.05011382681564233,0.02413039106145248,0.010036005586592171,0.5027932960893855,6.5363128491620115,11.564245810055866,2.011173184357542,0.0,FW
Rey Manaj,Albania,Center Forward,159,26,21,80.76923076923077,-14.26545643617651,33.479629597082244,9.607086580452869,14,11.330646287930334,19,18.0,0.0,0.0,0.0,0.0015970000000000988,8.872222222222772e-05,1.2222222222222223,14.0,4.0,3.0,0.0,0.0,0.0,77.77777777777779,14.0,42.857142857142854,0.0,33.33333333333333,-0.0019268333333333,-0.0019268333333333,1.0,0.0006223888888889167,0.0037343333333335,6.0,0.0,0.0,0.0,0.0009039622641509994,-0.0010906603773584715,0.0021137735849057547,0.5660377358490566,3.3962264150943393,7.924528301886792,3.3962264150943393,0.0,FW
Mykhailo Mudryk,Ukraine,Left Midfield,176,52,47,90.3846153846154,-13.98043073635229,11.346644203629063,-1.3168932663616122,26,2.580259857487728,27,38.0,5.0,4.0,1.0,1.9397451981333336,0.05104592626666667,1.7894736842105263,18.0,20.0,2.0,13.157894736842104,10.526315789473683,2.631578947368421,47.368421052631575,18.0,61.111111111111114,15.0,50.0,0.17500086266666676,1.2250060386666672,7.0,0.008622083333333275,0.0344883333333331,4.0,2.5568181818181817,2.0454545454545454,0.5113636363636364,0.9919151581363638,0.6264235425000002,0.017636079545454427,3.5795454545454546,2.0454545454545454,9.204545454545455,5.625,1.534090909090909,WIDE
Niclas Füllkrug,Germany,Center Forward,167,41,37,90.2439024390244,-21.652386729421792,27.358976316858765,2.8532947937184847,32,8.657917539315168,30,36.0,1.0,5.0,0.0,-0.06285483333333376,-0.0017459675925926045,1.4444444444444444,29.0,7.0,3.0,2.7777777777777777,13.88888888888889,0.0,80.55555555555556,29.0,34.48275862068966,14.285714285714285,66.66666666666666,0.002094,0.002094,1.0,0.0005857111111111064,0.008785666666666596,15.0,0.5389221556886228,2.694610778443114,0.0,-0.03387386227544933,0.001128502994011976,0.0047347904191616386,0.5389221556886228,8.083832335329342,15.62874251497006,5.389221556886228,0.5389221556886228,FW
Artem Dovbyk,Ukraine,Center Forward,247,35,24,68.57142857142857,-32.186735220962795,25.58267031850868,-3.302032451227059,10,7.801159416089636,15,22.0,2.0,4.0,1.0,-0.0580853333333333,-0.002640242424242423,1.3636363636363635,17.0,5.0,4.0,9.090909090909092,18.181818181818183,4.545454545454546,77.27272727272727,17.0,41.17647058823529,20.0,50.0,0.0525618333333332,0.0525618333333332,1.0,-0.010378666666666644,-0.0726506666666665,7.0,0.728744939271255,1.45748987854251,0.3643724696356275,-0.021164696356275294,0.019152085020242866,-0.026471902834008038,0.3643724696356275,2.5506072874493926,6.194331983805668,2.5506072874493926,0.3643724696356275,FW
Dušan Vlahović,Serbia,Left Attacking Midfield,179,30,27,90.0,-6.565932078285927,33.6550111761741,13.544539548944089,17,5.046768554867113,20,22.0,3.0,0.0,0.0,0.061042333333333094,0.0027746515151515043,1.6363636363636365,11.0,11.0,4.0,13.636363636363635,0.0,0.0,50.0,11.0,36.36363636363637,0.0,50.0,0.0379183333333333,0.0379183333333333,1.0,-0.0053292777777778,-0.0159878333333334,3.0,1.5083798882681565,0.0,0.0,0.03069167597765351,0.019065083798882665,-0.008038575418994446,0.5027932960893855,1.5083798882681565,5.53072625698324,2.011173184357542,0.0,CAM
Wout Weghorst,Netherlands,Center Forward,158,32,26,81.25,-16.681176737459154,31.244412091991983,7.28161767726642,24,10.809504082486676,20,24.0,2.0,5.0,2.0,0.2570018333333322,0.010708409722222175,1.5,19.0,5.0,5.0,8.333333333333332,20.833333333333336,8.333333333333332,79.16666666666666,19.0,15.789473684210526,60.0,80.0,0.031609583333333226,0.1264383333333329,4.0,0.007827333333333292,0.0939279999999995,12.0,1.139240506329114,2.848101265822785,1.139240506329114,0.14639344936708795,0.07202183544303774,0.05350329113924022,2.278481012658228,6.8354430379746836,10.822784810126583,1.7088607594936709,1.7088607594936709,FW
Solomon Kverkvelia,Georgia,Right Center Back,180,62,56,90.32258064516128,-2.639067525217091,-49.23448950330178,-25.93677851425944,48,-4.338340692635464,38,45.0,2.0,6.0,1.0,0.137777525416665,0.003061722787037,0.8444444444444444,2.0,43.0,0.0,4.444444444444445,13.333333333333334,2.2222222222222223,4.444444444444445,2.0,0.0,13.953488372093023,,0.0045602222222221505,0.0273613333333329,6.0,0.012265249999999952,0.024530499999999903,2.0,1.0,3.0,0.5,0.0688887627083325,0.013680666666666449,0.012265249999999953,3.0,1.0,1.0,0.0,3.0,CB
Elseid Hysaj,Albania,Right Back,183,58,41,70.6896551724138,-5.35828832609748,-9.10016587784602,-7.229227101971749,17,0.4458003980999855,32,30.0,1.0,3.0,0.0,0.08058785374999988,0.002686261791666663,0.9,3.0,27.0,1.0,3.3333333333333335,10.0,0.0,10.0,3.0,100.0,7.4074074074074066,100.0,0.008413333333333333,0.02524,3.0,,,,0.4918032786885246,1.4754098360655739,0.0,0.03963337069672125,0.01241311475409836,,1.4754098360655739,,1.4754098360655739,1.4754098360655739,0.9836065573770492,FB
Luka Lochoshvili,Georgia,Left Wing Back,166,53,37,69.81132075471697,-10.151387665094244,3.719507783949921,-3.215939940572163,25,1.302400533599619,31,25.0,0.0,1.0,0.0,0.0258468333333331,0.001033873333333324,0.64,1.0,24.0,1.0,0.0,4.0,0.0,4.0,1.0,100.0,0.0,100.0,,,,,,,0.0,0.5421686746987953,0.0,0.01401334337349385,,,,,0.5421686746987953,0.5421686746987953,0.0,FB
Michael Gregoritsch,Austria,Center Forward,135,32,29,90.625,-15.19637540937608,28.849638532710664,6.826631561667294,26,8.451545939723747,25,29.0,2.0,3.0,1.0,0.1407638333333332,0.004853925287356317,1.3448275862068966,21.0,8.0,4.0,6.896551724137931,10.344827586206897,3.4482758620689653,72.41379310344827,21.0,33.33333333333333,37.5,75.0,0.01700679999999994,0.08503399999999971,5.0,0.0015284814814814892,0.013756333333333402,9.0,1.3333333333333335,2.0,0.6666666666666667,0.09384255555555547,0.05668933333333314,0.009170888888888935,3.333333333333333,6.0,14.0,4.666666666666667,2.0,FW
Mateo Retegui,Italy,Center Forward,162,17,16,94.11764705882352,-12.451234788588591,38.61844453878152,13.083604875096466,12,14.509631497745383,13,15.0,1.0,0.0,0.0,-0.107457984166667,-0.007163865611111134,1.2,14.0,1.0,3.0,6.666666666666667,0.0,0.0,93.33333333333333,14.0,28.57142857142857,0.0,33.33333333333333,,,,-0.005423047619047672,-0.0379613333333337,7.0,0.5555555555555556,0.0,0.0,-0.05969888009259278,,-0.021089629629629833,,3.888888888888889,7.777777777777778,2.2222222222222223,0.0,FW
Adam Buksa,Poland,Left Center Forward,153,10,8,80.0,-8.585845559159502,34.53315425773736,12.973654349288928,5,9.530181791631865,7,5.0,0.0,0.0,0.0,0.0106424999999998,0.00212849999999996,1.6,3.0,2.0,2.0,0.0,0.0,0.0,60.0,3.0,66.66666666666666,0.0,100.0,,,,0.0069256666666666,0.0069256666666666,1.0,0.0,0.0,0.0,0.00626029411764694,,0.004073921568627412,,0.5882352941176471,1.7647058823529411,1.1764705882352942,0.0,FW
Giorgi Gvelesiani,Georgia,Right Center Back,164,40,34,85.0,-12.12542327096811,-7.903304829612823,-10.014364050290466,27,-1.7897108922636222,15,31.0,0.0,2.0,0.0,0.05830117666666573,0.0018806831182795398,0.6451612903225806,2.0,29.0,0.0,0.0,6.451612903225806,0.0,6.451612903225806,2.0,50.0,10.344827586206897,,0.002181624999999925,0.0087264999999997,4.0,0.0009336666666666,0.0009336666666666,1.0,0.0,1.0975609756097562,0.0,0.03199454817073119,0.004788932926829103,0.0005123780487804512,2.1951219512195124,0.5487804878048781,1.0975609756097562,0.5487804878048781,1.646341463414634,CB
